,earnings,gender,age,region,education,experience
50982,21.63461494,female,50,Northeast,13,31
50983,19.23077011,male,51,Northeast,12,33
50984,4.615384579,female,27,Northeast,14,7
50985,21.63461494,male,28,Northeast,14,8
50986,24.0175209,male,39,Northeast,14,19
50987,17.48251724,male,37,Northeast,14,17
50988,28.6713295,female,42,Northeast,16,20
50989,19.36274529,male,45,Northeast,13,26
50990,14.42307663,female,37,Northeast,12,19
50991,26.44230843,male,39,Northeast,12,21
50992,20.67307663,male,38,Northeast,12,20
50993,20.67307663,female,37,Northeast,16,15
50994,28.84615326,male,49,Northeast,18,25
50995,34.05448532,female,41,Northeast,18,17
50996,34.61538315,female,35,Northeast,18,11
50997,31.65064049,male,38,Northeast,18,14
50998,24.51922989,male,35,Northeast,14,15
50999,10.57692337,female,32,Northeast,14,12
51000,20.7489872,female,30,Northeast,13,11
51001,36.05769348,female,44,Northeast,16,22
51002,48.07692337,male,42,Northeast,20,16
51003,38.46154022,male,33,Northeast,16,11
51004,20,male,35,Northeast,16,13
51005,32.8125,female,39,Northeast,14,19
51006,15.09583378,male,37,Northeast,12,19
51007,40.86538315,male,33,Northeast,16,11
51008,40.38461685,female,32,Northeast,18,8
51009,12.01923084,female,35,Northeast,14,15
51010,11.05769253,male,33,Northeast,16,11
51011,34.13461685,female,43,Northeast,18,19
51012,36.32478714,male,44,Northeast,14,24
51013,24.03846169,male,42,Northeast,12,24
51014,11.53846169,female,32,West,16,10
51015,19.7368412,female,57,South,16,35
51016,14.55301476,female,37,South,13,18
51017,16.82692337,male,29,South,8,15
51018,48.07692337,male,42,South,18,18
51019,42.30769348,male,58,South,18,34
51020,5.769230843,male,29,West,16,7
51021,15.625,male,45,Northeast,12,27
51022,12.01923084,female,34,South,12,16
51023,14.52991486,male,57,South,12,39
51024,21.63461494,male,41,South,12,23
51025,15.38461494,male,35,South,13,16
51026,12.5,female,26,South,12,8
51027,10.57692337,female,35,South,14,15
51028,21.63461494,male,37,South,13,18
51029,14.42307663,female,40,South,14,20
51030,55.28845978,male,38,South,18,14
51031,13.94230747,female,47,South,14,27
51032,16.82692337,male,51,South,13,32
51033,21.36752129,male,36,South,14,16
51034,4.807692528,female,55,Northeast,16,33
51035,42.30769348,male,45,South,13,26
51036,19.95192337,male,45,South,12,27
51037,8.653845787,male,22,South,12,4
51038,2.644230843,male,39,South,16,17
51039,14.9572649,male,25,Northeast,14,5
51040,9.615385056,female,50,South,13,31
51041,8.17307663,male,29,South,10,13
51042,16.5,male,44,South,14,24
51043,22,female,45,South,16,23
51044,9.134614944,female,21,South,13,2
51045,20.88461494,male,30,South,12,12
51046,16.25,female,44,South,12,26
51047,15.53254414,female,42,South,16,20
51048,20.19230843,male,40,South,13,21
51049,35.09615326,male,43,South,16,21
51050,19.23077011,male,52,South,18,28
51051,25.10683823,female,27,South,14,7
51052,4.807692528,female,27,South,16,5
51053,15,female,54,South,13,35
51054,12.82051277,male,39,South,16,17
51055,7.307692528,male,29,South,12,11
51056,7.211538315,female,59,South,12,41
51057,14.68531513,female,52,South,16,30
51058,19.23077011,female,35,South,18,11
51059,21.09855843,female,40,South,13,21
51060,7.692307472,female,41,South,12,23
51061,38.46154022,male,41,South,12,23
51062,26.50727654,female,33,South,18,9
51063,16.34615326,female,41,South,12,23
51064,13.46153831,female,36,South,14,16
51065,9.615385056,female,46,South,11,29
51066,11,male,32,South,12,14
51067,18.40673065,male,36,West,18,12
51068,30.76922989,female,48,South,14,28
51069,11.53846169,female,46,South,6,34
51070,9.615385056,male,31,South,16,9
51071,15.38461494,female,55,South,12,37
51072,8.17307663,male,57,South,12,39
51073,20.19230843,female,45,South,13,26
51074,19.95192337,female,51,South,18,27
51075,24.23077011,male,44,South,16,22
51076,25,female,27,South,16,5
51077,48.07692337,female,50,South,19,25
51078,14.42307663,female,45,South,16,23
51079,8.875740051,female,49,South,14,29
51080,39.90384674,female,30,South,16,8
51081,19.23077011,female,40,South,12,22
51082,24.03846169,male,38,South,18,14
51083,50.48077011,male,49,South,20,23
51084,32.21154022,female,64,South,18,40
51085,14.90384579,male,42,South,13,23
51086,36.53845978,female,48,South,18,24
51087,24.03846169,male,62,South,13,43
51088,32.05128098,female,39,South,18,15
51089,38.46154022,female,49,South,16,27
51090,10.65891457,male,44,South,13,25
51091,12.01923084,female,42,South,12,24
51092,10.15625,male,25,South,12,7
51093,8.17307663,female,29,South,12,11
51094,33.17307663,male,31,South,16,9
51095,40.38461685,male,47,South,16,25
51096,19.93076897,male,48,South,14,28
51097,11.25,male,43,South,14,23
51098,19.78022003,female,38,South,16,16
51099,14.42307663,male,57,South,13,38
51100,21.15384674,female,63,South,12,45
51101,30.90659332,female,38,South,16,16
51102,23.66863823,male,43,South,16,21
51103,24.03846169,male,44,South,13,25
51104,5.769230843,female,29,South,12,11
51105,16.20192337,female,37,South,14,17
51106,28.5714283,male,35,South,13,16
51107,23.07692337,female,39,South,13,20
51108,28.84615326,male,41,South,12,23
51109,11.05769253,male,46,South,13,27
51110,16.76799965,female,57,South,12,39
51111,17.30769157,female,24,South,13,5
51112,12.44439983,male,59,South,6,47
51113,6.490384579,female,46,South,9,31
51114,19.23077011,female,24,South,16,2
51115,14.42307663,male,43,South,13,24
51116,11.53846169,female,35,South,13,16
51117,21.5,male,31,South,12,13
51118,15,female,33,South,12,15
51119,12.98076916,female,48,South,16,26
51120,8.461538315,female,42,South,16,20
51121,10.09615421,male,35,South,12,17
51122,15.38461494,female,32,South,16,10
51123,12.01923084,female,49,South,13,30
51124,16.02564049,male,37,South,14,17
51125,24.03846169,female,31,South,16,9
51126,12.93706322,male,40,South,12,22
51127,2.596153736,male,45,South,16,23
51128,2.307692289,female,26,Midwest,16,4
51129,24.03846169,female,53,South,13,34
51130,36.05769348,male,47,South,10,31
51131,12.5,female,39,Midwest,14,19
51132,12.82051277,male,46,Midwest,12,28
51133,19.89011002,male,42,South,12,24
51134,26.92307663,female,45,South,18,21
51135,24.03846169,male,39,South,16,17
51136,15.0831728,female,43,South,16,21
51137,21.15384674,male,45,South,12,27
51138,50,male,36,South,18,12
51139,9.615385056,female,57,Northeast,12,39
51140,7.019230843,female,48,South,12,30
51141,10.57692337,male,49,South,14,29
51142,27.2435894,male,45,South,16,23
51143,7.396449566,female,34,South,14,14
51144,13.46153831,male,40,South,13,21
51145,21.15384674,male,30,South,13,11
51146,6.434134483,female,24,South,14,4
51147,12,male,45,South,12,27
51148,52.88461685,male,45,South,18,21
51149,21.63461494,male,62,South,19,37
51150,17.30769157,female,56,South,13,37
51151,16.34615326,male,29,South,16,7
51152,14.42307663,female,21,South,13,2
51153,14.79289913,male,50,South,12,32
51154,11.97980785,female,41,South,13,22
51155,27.47252655,male,33,South,16,11
51156,8.653845787,female,38,South,12,20
51157,12,male,26,South,12,8
51158,6.593406677,female,42,South,10,26
51159,14.42307663,male,43,South,12,25
51160,21.15384674,female,42,South,13,23
51161,29.42307663,male,41,South,14,21
51162,9.75,female,33,South,11,16
51163,14.75,male,34,South,12,16
51164,13.46153831,female,33,South,12,15
51165,25,male,39,South,12,21
51166,19.23077011,male,43,South,10,27
51167,43.27019119,male,43,South,16,21
51168,14.42307663,female,27,South,16,5
51169,22.59615326,female,43,South,12,25
51170,25,male,38,South,12,20
51171,4.807692528,female,59,South,9,44
51172,28.84615326,male,45,South,14,25
51173,5.769230843,male,34,South,13,15
51174,11,female,31,South,12,13
51175,16,male,39,South,12,21
51176,9.615385056,female,57,South,12,39
51177,9.615385056,male,56,South,12,38
51178,12.01923084,female,42,South,13,23
51179,9.134614944,female,28,South,13,9
51180,5.769230843,male,43,South,13,24
51181,26.92307663,female,34,South,16,12
51182,8.653845787,female,28,South,13,9
51183,6.593406677,female,21,South,13,2
51184,6.593406677,male,22,South,13,3
51185,8.17307663,female,45,South,12,27
51186,16.82692337,male,45,South,12,27
51187,6.346153736,female,24,South,12,6
51188,6.009615421,male,40,South,13,21
51189,14.90384579,female,43,South,16,21
51190,12.74509811,male,51,South,16,29
51191,10.43317318,male,49,South,18,25
51192,13.46153831,female,54,South,16,32
51193,36.05769348,male,60,South,14,40
51194,9.615385056,female,58,South,14,38
51195,21.63461494,female,46,South,16,24
51196,11.125,male,26,South,10,10
51197,5.769230843,female,56,South,12,38
51198,14.42307663,male,43,South,12,25
51199,16.82692337,female,35,South,18,11
51200,57.69230652,female,47,South,19,22
51201,33.65384674,male,22,South,12,4
51202,9.615385056,female,21,South,12,3
51203,12.01923084,female,35,South,12,17
51204,15.38461494,male,30,South,12,12
51205,6.25,female,46,South,12,28
51206,12.58741283,male,47,South,14,27
51207,11.875,male,58,South,13,39
51208,17.78846169,female,38,South,13,19
51209,14.42307663,female,28,Midwest,12,10
51210,19.23077011,male,43,South,12,25
51211,13.46153831,female,28,South,13,9
51212,6.25,male,24,South,12,6
51213,20.875,male,29,South,13,10
51214,35.46250153,male,49,South,13,30
51215,23.07692337,male,59,South,16,37
51216,12.5,female,29,South,18,5
51217,38.46154022,male,44,South,18,20
51218,16.82692337,male,40,South,11,23
51219,11.53846169,male,49,South,14,29
51220,12.11538506,male,40,South,12,22
51221,19.23077011,female,56,South,14,36
51222,14.42307663,female,57,South,12,39
51223,7.211538315,female,50,South,12,32
51224,13.94230747,male,26,South,12,8
51225,23.07692337,male,37,South,13,18
51226,9.947114944,female,59,South,12,41
51227,19.23077011,male,34,South,13,15
51228,18.26922989,female,31,South,16,9
51229,15.77909279,female,37,South,12,19
51230,5.818181992,male,39,South,11,22
51231,23.07692337,male,53,South,13,34
51232,10.375,male,32,South,12,14
51233,25.96153831,female,47,South,16,25
51234,38.94230652,male,47,South,16,25
51235,8.75,female,36,South,13,17
51236,15.38461494,female,56,South,14,36
51237,19.69981194,female,48,South,16,26
51238,10,female,34,South,12,16
51239,14.25,female,37,South,12,19
51240,20.5128212,male,47,South,13,28
51241,25.64102554,female,46,South,14,26
51242,17.30769157,male,52,South,13,33
51243,21.10577011,female,39,South,12,21
51244,19.23077011,male,42,South,16,20
51245,5.288461685,female,40,South,12,22
51246,24.03846169,male,40,South,13,21
51247,23.07735062,male,31,South,13,12
51248,10.57692337,female,29,South,13,10
51249,19.35897446,male,47,South,13,28
51250,19.23077011,female,48,South,13,29
51251,22.59615326,male,41,South,13,22
51252,21.15384674,female,52,South,16,30
51253,34.61538315,male,27,South,12,9
51254,27.69230843,female,26,South,12,8
51255,12.82051277,male,54,South,12,36
51256,13.75,male,56,South,8,42
51257,6.923077106,female,33,South,12,15
51258,9.615385056,male,30,South,13,11
51259,7.692307472,female,26,South,10,10
51260,10,female,33,West,14,13
51261,14.42307663,male,27,West,12,9
51262,41.66666794,female,24,West,12,6
51263,24.03846169,female,51,West,16,29
51264,19.23077011,male,41,West,18,17
51265,10.78431416,female,27,West,13,8
51266,10.68376064,male,27,Midwest,13,8
51267,21.15384674,male,37,Northeast,16,15
51268,19.23077011,female,37,Northeast,16,15
51269,10.2564106,male,27,South,12,9
51270,10.98901081,male,26,South,12,8
51271,38.46154022,male,39,West,14,19
51272,24.03846169,female,41,West,14,21
51273,13.73626328,male,36,West,12,18
51274,8.241758347,female,32,West,10,16
51275,22.11538506,female,53,West,18,29
51276,28.69230843,male,56,West,19,31
51277,10.11904716,male,31,West,16,9
51278,15.79670334,male,39,West,16,17
51279,19.23077011,male,40,West,16,18
51280,28.84615326,male,53,West,12,35
51281,24.03846169,male,53,West,13,34
51282,14.42307663,male,51,West,16,29
51283,25,male,42,West,16,20
51284,8,female,43,West,12,25
51285,12.01923084,female,50,West,14,30
51286,24.03846169,male,47,West,13,28
51287,24.03846169,male,47,West,16,25
51288,11.53846169,female,51,West,12,33
51289,36.53845978,male,52,West,14,32
51290,24.03846169,female,47,West,14,27
51291,12.01923084,male,50,West,16,28
51292,12.01923084,female,51,West,16,29
51293,12.98076916,female,45,West,14,25
51294,12.01923084,male,50,West,14,30
51295,40.86538315,male,30,West,16,8
51296,21.63461494,male,44,West,16,22
51297,30.76922989,male,37,West,14,17
51298,21.36752129,female,52,West,18,28
51299,36.53845978,male,55,West,18,31
51300,8.653845787,male,29,West,12,11
51301,11.21794891,female,28,West,14,8
51302,12.5,female,61,West,16,39
51303,10.01538467,male,49,West,14,29
51304,10.09615421,male,49,West,16,27
51305,25.48077011,female,45,West,16,23
51306,9.615385056,male,53,West,6,41
51307,13,female,42,West,12,24
51308,13.40769196,female,39,West,12,21
51309,12.66009617,male,40,West,12,22
51310,12.01923084,male,29,West,10,13
51311,23.07692337,female,29,West,12,11
51312,16.82692337,male,27,West,12,9
51313,10.57692337,female,26,West,12,8
51314,18.02884674,female,53,West,16,31
51315,34.3406601,male,53,West,14,33
51316,38.46154022,male,54,West,18,30
51317,15.86538506,female,53,West,14,33
51318,5.8139534,male,45,West,12,27
51319,14.42307663,female,43,West,12,25
51320,14.42307663,male,38,West,12,20
51321,20.83333397,male,42,West,12,24
51322,21.63461494,female,43,West,12,25
51323,10.41706753,male,23,West,12,5
51324,7.307692528,male,50,West,12,32
51325,17.58241844,male,42,West,13,23
51326,15.38461494,female,46,West,13,27
51327,15.38461494,male,38,West,11,21
51328,14.80000019,male,24,West,12,6
51329,11.80069923,female,23,West,12,5
51330,16.68269157,male,57,West,18,33
51331,7.632653236,female,29,South,13,10
51332,18.50961494,female,45,West,18,21
51333,42.8571434,male,44,West,16,22
51334,28.84615326,male,50,West,20,24
51335,27.88461494,male,42,West,16,20
51336,13.46153831,female,38,West,16,16
51337,17.30769157,male,34,West,12,16
51338,8.653845787,female,34,West,13,15
51339,9.615385056,male,21,West,11,4
51340,9.134614944,female,29,West,12,11
51341,34.61538315,male,55,West,13,36
51342,13.94230747,male,40,West,12,22
51343,18.37606812,female,33,West,14,13
51344,28.84615326,male,40,West,13,21
51345,19.23077011,female,38,West,13,19
51346,11.90476227,male,29,West,6,17
51347,28.84615326,male,44,West,12,26
51348,21.63461494,male,29,West,16,7
51349,7.63736248,male,25,West,13,6
51350,10.7334528,male,22,West,12,4
51351,10.02024269,female,28,West,12,10
51352,30.76922989,male,33,West,12,15
51353,25.64102554,male,49,West,18,25
51354,24.51922989,female,48,West,16,26
51355,26.92307663,male,46,West,13,27
51356,11.53846169,female,44,West,13,25
51357,19.71153831,male,29,West,12,11
51358,19.71153831,female,28,West,13,9
51359,19.23077011,male,34,West,12,16
51360,25,male,53,West,16,31
51361,15.02403831,male,46,West,14,26
51362,24.35897446,female,45,West,14,25
51363,48.07692337,male,26,Midwest,14,6
51364,26.44230843,female,27,Midwest,16,5
51365,43.03845978,male,46,Midwest,18,22
51366,13.18681335,female,46,Midwest,16,24
51367,9.855769157,female,40,Midwest,13,21
51368,10.57692337,female,45,Midwest,13,26
51369,12.5,male,29,Midwest,18,5
51370,14.42307663,female,48,Midwest,13,29
51371,15.38461494,female,58,Midwest,13,39
51372,24.72527504,male,25,South,13,6
51373,48.07692337,male,41,Midwest,16,19
51374,17.30769157,female,41,Midwest,13,22
51375,33.65384674,male,37,Midwest,16,15
51376,26.92307663,male,45,Midwest,12,27
51377,22.92899323,male,36,Midwest,13,17
51378,25.38461494,female,35,Midwest,16,13
51379,31.25,male,39,Midwest,13,20
51380,31.73077011,male,37,Midwest,20,11
51381,36.92307663,male,40,Midwest,14,20
51382,19.23077011,male,38,Midwest,9,23
51383,12.98076916,female,29,South,13,10
51384,19.23077011,male,52,Midwest,16,30
51385,16.34615326,female,50,Midwest,13,31
51386,16.82692337,male,45,Midwest,13,26
51387,11.53846169,female,46,Midwest,13,27
51388,15.38461494,female,27,Midwest,14,7
51389,33.65384674,female,43,Midwest,19,18
51390,19.32692337,female,36,Midwest,13,17
51391,10,female,28,Midwest,12,10
51392,19.23077011,female,30,Midwest,14,10
51393,19.13461494,female,41,Midwest,13,22
51394,10.57692337,female,37,Midwest,12,19
51395,41.1331749,male,55,Midwest,16,33
51396,30.19230843,male,37,Midwest,13,18
51397,10,female,34,Midwest,12,16
51398,8.653845787,female,24,Midwest,13,5
51399,15.02307701,male,27,Midwest,16,5
51400,11.5,male,27,Midwest,16,5
51401,19.5,female,55,Midwest,16,33
51402,25.48077011,male,59,Midwest,16,37
51403,9.04977417,female,47,Midwest,12,29
51404,12.82051277,male,30,Midwest,12,12
51405,40.76086807,male,43,Midwest,18,19
51406,45.67307663,male,37,Midwest,16,15
51407,16.82692337,male,41,Midwest,12,23
51408,12.5,female,32,Midwest,12,14
51409,38.46154022,male,35,Midwest,18,11
51410,20.19230843,male,40,Midwest,16,18
51411,15.83916092,male,49,Midwest,16,27
51412,27.88461494,male,43,Midwest,12,25
51413,9.615385056,female,22,Midwest,13,3
51414,15.38461494,male,34,Midwest,14,14
51415,12.01923084,female,48,Midwest,13,29
51416,13.35470104,female,25,Midwest,14,5
51417,22.59615326,male,43,Midwest,12,25
51418,17.9765892,female,50,Midwest,14,30
51419,52.88461685,male,43,Midwest,16,21
51420,43.26922989,male,46,Midwest,16,24
51421,38.46154022,female,41,Midwest,16,19
51422,47.0836525,male,49,Midwest,18,25
51423,12.01923084,female,30,Midwest,13,11
51424,24.03846169,male,40,Midwest,12,22
51425,7.692307472,female,42,Midwest,12,24
51426,9.890110016,male,53,Midwest,12,35
51427,7.692307472,male,42,Midwest,16,20
51428,8.948557854,female,39,Midwest,13,20
51429,18.65384674,male,24,Midwest,14,4
51430,14.42307663,male,42,Midwest,12,24
51431,16.82692337,female,50,Midwest,13,31
51432,20.19230843,male,28,Midwest,12,10
51433,19.23077011,male,34,Midwest,14,14
51434,38.46154022,male,49,Midwest,14,29
51435,8.241758347,female,48,Midwest,13,29
51436,26.92307663,male,53,Midwest,18,29
51437,14.67980766,male,30,Midwest,13,11
51438,12.5,male,50,Midwest,12,32
51439,20,female,50,Midwest,12,32
51440,27.88461494,male,47,Midwest,16,25
51441,19.68623543,male,38,Midwest,13,19
51442,20.91346169,female,38,Midwest,16,16
51443,6.25,female,28,Midwest,10,12
51444,11.15384579,female,39,Midwest,16,17
51445,21.63461494,male,32,Midwest,12,14
51446,9.134614944,male,25,Midwest,12,7
51447,9.615385056,female,49,Midwest,12,31
51448,10,female,23,Midwest,13,4
51449,9.615385056,male,25,Midwest,14,5
51450,9.925000191,female,39,Midwest,13,20
51451,9.57692337,female,40,Midwest,13,21
51452,18.68131828,male,34,Midwest,13,15
51453,10.09615421,female,61,Midwest,12,43
51454,10.57692337,female,21,Midwest,14,1
51455,29.80769157,male,34,Midwest,13,15
51456,17.17033005,male,47,Midwest,13,28
51457,16.82692337,female,41,Midwest,14,21
51458,31.93681335,male,54,Midwest,12,36
51459,19.23077011,male,40,Midwest,12,22
51460,25,female,47,Midwest,12,29
51461,23.16433525,male,46,Midwest,13,27
51462,32.21154022,male,29,Northeast,16,7
51463,16.66666603,male,33,Midwest,16,11
51464,6.474359035,male,49,Midwest,12,31
51465,28.36538506,male,35,Midwest,16,13
51466,15.86538506,male,41,Midwest,12,23
51467,17.30769157,female,38,Midwest,12,20
51468,17.20647812,female,46,Midwest,18,22
51469,38.46154022,male,44,Midwest,20,18
51470,23.07692337,male,49,Midwest,20,23
51471,21.63461494,male,35,Midwest,12,17
51472,45.96154022,male,43,Midwest,16,21
51473,16.82692337,male,33,Northeast,16,11
51474,6.593406677,female,37,Midwest,11,20
51475,8.653845787,female,39,Midwest,12,21
51476,13.94230747,male,27,Midwest,13,8
51477,12.5,male,56,Midwest,14,36
51478,9.010416985,female,27,Midwest,13,8
51479,13.94230747,male,30,Midwest,16,8
51480,23.62637329,male,47,Midwest,12,29
51481,7.142857075,female,38,Midwest,12,20
51482,12.01923084,female,44,Midwest,8,30
51483,18.73767281,male,39,Midwest,18,15
51484,23.07692337,male,30,South,18,6
51485,36.32478714,female,30,South,18,6
51486,13.10817337,female,40,Midwest,13,21
51487,13.62211514,male,41,Midwest,13,22
51488,9.5,male,43,Midwest,12,25
51489,10.57692337,female,43,Midwest,12,25
51490,25.98290634,male,38,Midwest,9,23
51491,28.67259598,male,38,Midwest,14,18
51492,16.54759598,female,39,Midwest,14,19
51493,12.13076878,male,47,Midwest,13,28
51494,13.94230747,female,47,Midwest,16,25
51495,20.76922989,female,23,Midwest,16,1
51496,17.10526276,female,39,Midwest,13,20
51497,13.94230747,male,33,Midwest,13,14
51498,25.48077011,male,59,Midwest,14,39
51499,12.25961494,female,63,Midwest,12,45
51500,11.41826916,male,23,Midwest,13,4
51501,14.42307663,male,28,Midwest,12,10
51502,22.22222137,male,57,Midwest,18,33
51503,24,female,56,Midwest,18,32
51504,13.94230747,male,49,Midwest,12,31
51505,10,female,42,Midwest,12,24
51506,7.699999809,male,57,Midwest,13,38
51507,19.23077011,male,34,Midwest,12,16
51508,23.84615326,female,33,Midwest,14,13
51509,16.34615326,male,57,Midwest,12,39
51510,14.90384579,male,59,Midwest,12,41
51511,13.2867136,male,50,Midwest,12,32
51512,11.29807663,female,49,Midwest,12,31
51513,20,male,39,Midwest,14,19
51514,9.615385056,female,48,Midwest,14,28
51515,14.88565445,male,36,Midwest,16,14
51516,9.615385056,female,38,Midwest,12,20
51517,12.92307663,male,39,Midwest,13,20
51518,31.25,male,37,Midwest,16,15
51519,18.69658089,female,38,Midwest,16,16
51520,21.15384674,male,54,Midwest,12,36
51521,20.19230843,female,54,Midwest,12,36
51522,16.82692337,female,26,Midwest,16,4
51523,13.8555727,male,37,Midwest,14,17
51524,11.5831728,female,41,Midwest,12,23
51525,19.29999924,male,44,Midwest,13,25
51526,11.25,female,52,Midwest,14,32
51527,11.82527447,female,48,Midwest,16,26
51528,8.5,male,22,Midwest,13,3
51529,9.134614944,female,43,Midwest,12,25
51530,17.62820435,male,49,Midwest,16,27
51531,9.340659142,female,48,Midwest,14,28
51532,17.62820435,male,33,Midwest,13,14
51533,19.23077011,female,44,Midwest,18,20
51534,15.73426533,male,47,Midwest,14,27
51535,11,male,27,Midwest,11,10
51536,9.615385056,female,39,Midwest,12,21
51537,14.65201473,male,42,Midwest,14,22
51538,15.14423084,female,44,Midwest,14,24
51539,28.84615326,male,45,Midwest,13,26
51540,14.42307663,male,23,Midwest,13,4
51541,14.10256386,male,53,South,18,29
51542,33.65384674,male,33,Midwest,16,11
51543,8.75,female,34,Midwest,13,15
51544,13.05865383,female,40,Midwest,13,21
51545,13.07692337,female,37,South,13,18
51546,36.05769348,male,45,Midwest,20,19
51547,33.65384674,male,34,Midwest,13,15
51548,36.05769348,male,45,Midwest,16,23
51549,18.55769157,male,44,Midwest,18,20
51550,5.923077106,female,42,Midwest,14,22
51551,16.02564049,male,43,Midwest,14,23
51552,14.34230804,male,34,Midwest,14,14
51553,24.03846169,female,31,Midwest,16,9
51554,14.0625,female,35,Midwest,14,15
51555,4.807692528,female,25,Midwest,9,10
51556,27.85192299,male,41,Midwest,14,21
51557,21.01730728,male,40,Midwest,14,20
51558,21.12462997,female,37,Midwest,14,17
51559,21.63461494,male,36,Midwest,12,18
51560,15.38461494,male,44,Midwest,13,25
51561,29.05982971,male,56,Midwest,18,32
51562,51.28205109,female,48,Midwest,19,23
51563,22.43589783,male,46,Midwest,12,28
51564,8.705288887,male,25,Midwest,9,10
51565,9.615385056,female,24,Midwest,13,5
51566,12.30769253,male,53,Midwest,16,31
51567,9.448077202,female,54,Midwest,12,36
51568,25.64102554,female,50,Midwest,16,28
51569,19.23077011,male,53,Midwest,13,34
51570,14.42307663,female,43,Midwest,14,23
51571,16.82692337,female,26,Midwest,16,4
51572,42.73504257,male,59,Midwest,14,39
51573,18.26922989,female,29,Midwest,13,10
51574,40.38076782,female,33,South,16,11
51575,25,female,42,South,16,20
51576,21.52740479,male,38,South,12,20
51577,24.55480766,female,45,South,14,25
51578,11.11111069,male,26,South,12,8
51579,14.28571415,female,24,South,13,5
51580,22.11538506,male,39,South,12,21
51581,4.807692528,female,34,South,13,15
51582,16,male,45,South,12,27
51583,9.615385056,female,26,South,16,4
51584,13.46153831,male,30,South,12,12
51585,8,female,40,South,12,22
51586,25.48077011,female,38,South,16,16
51587,36.05769348,male,40,South,16,18
51588,12.98076916,male,34,South,12,16
51589,14.90384579,female,28,South,18,4
51590,10.57894707,female,38,South,12,20
51591,25.48077011,female,49,Midwest,12,31
51592,9.37142849,female,60,South,16,38
51593,12.01923084,male,51,South,16,29
51594,22.59615326,male,29,South,12,11
51595,8.17307663,female,54,South,13,35
51596,20.83333397,female,40,South,14,20
51597,16.82692337,male,39,South,19,14
51598,24.03846169,female,37,South,16,15
51599,23.55769157,male,36,South,13,17
51600,20.19230843,female,35,South,12,17
51601,14.42307663,female,41,South,18,17
51602,23.50427437,male,40,South,16,18
51603,12.98076916,male,41,South,12,23
51604,23.77622414,male,36,South,12,18
51605,6.25,male,33,South,9,18
51606,11.53846169,female,42,South,14,22
51607,25,male,33,South,14,13
51608,19.23077011,male,59,South,12,41
51609,10.98901081,female,42,South,14,22
51610,19.61538506,male,42,South,12,24
51611,12.98076916,female,40,South,18,16
51612,12.01923084,female,35,South,11,18
51613,32.5,male,46,South,16,24
51614,42.73504257,male,44,South,16,22
51615,13.98601437,male,34,South,13,15
51616,14.42355728,female,33,South,13,14
51617,7.211538315,male,56,South,11,39
51618,12.98076916,female,48,South,13,29
51619,9.615385056,female,49,South,14,29
51620,7.692307472,female,45,South,12,27
51621,26.44230843,female,41,South,13,22
51622,11.53846169,female,41,South,12,23
51623,15.38461494,male,42,South,12,24
51624,38.46154022,male,50,South,18,26
51625,19.23077011,male,53,South,13,34
51626,20.71006012,female,46,South,16,24
51627,16.82692337,male,51,South,12,33
51628,29.58579826,female,48,South,16,26
51629,19.23077011,male,39,South,16,17
51630,16.92307663,male,34,South,12,16
51631,17.48251724,male,30,South,12,12
51632,9.855769157,female,47,South,14,27
51633,7.211538315,female,46,Midwest,12,28
51634,12.98076916,male,47,Midwest,16,25
51635,19.23077011,male,52,Northeast,16,30
51636,5.769230843,female,56,Northeast,14,36
51637,14.42307663,male,57,Northeast,16,35
51638,11.5,female,37,Northeast,16,15
51639,5,female,46,Northeast,10,30
51640,23.80952454,male,45,Northeast,16,23
51641,11.30952358,female,40,Northeast,16,18
51642,28.84615326,male,47,Northeast,12,29
51643,16.02564049,female,45,Northeast,16,23
51644,26.15384674,female,47,Northeast,16,25
51645,12.98076916,female,44,Northeast,12,26
51646,23.07692337,male,45,Northeast,14,25
51647,13.98601437,male,38,Northeast,12,20
51648,9.615385056,female,41,Northeast,12,23
51649,20.60096169,female,49,Northeast,14,29
51650,25.64102554,male,40,Northeast,16,18
51651,14.28571415,female,49,Northeast,16,27
51652,40.14422989,male,56,Northeast,20,30
51653,38.46154022,male,41,Northeast,19,16
51654,33.17307663,male,48,Northeast,18,24
51655,16.15384674,male,45,Northeast,14,25
51656,13.46153831,female,35,Northeast,16,13
51657,20.19230843,female,43,Northeast,20,17
51658,23.07692337,male,35,Northeast,12,17
51659,22.64957237,female,33,Northeast,16,11
51660,13.73626328,female,25,Northeast,12,7
51661,14.42307663,male,25,Northeast,13,6
51662,22.7564106,male,41,Northeast,14,21
51663,18.33631516,female,44,Northeast,16,22
51664,12.82051277,male,26,Northeast,13,7
51665,22.83653831,male,40,Northeast,12,22
51666,11.05769253,male,42,Northeast,12,24
51667,9.134614944,female,39,Northeast,12,21
51668,10.89743614,male,39,Northeast,12,21
51669,32.05128098,female,40,Northeast,14,20
51670,5.769230843,female,43,Northeast,12,25
51671,9.615385056,male,47,Northeast,8,33
51672,6.25,male,50,Northeast,6,38
51673,8.85846138,female,33,Northeast,14,13
51674,21.80192375,male,46,Northeast,18,22
51675,30.52884674,male,49,Northeast,16,27
51676,14.42307663,male,47,Northeast,12,29
51677,23.07692337,female,45,Northeast,14,25
51678,22.5,male,37,Northeast,11,20
51679,15,female,32,Northeast,9,17
51680,13.70192337,female,34,Northeast,12,16
51681,11.36363602,female,30,Northeast,12,12
